force_x,force_y,contact_x,contact_y,disp_x,disp_y,rotation,resistance,slip,release_cue,recoil,torque,seed,scenario,split,layout_id,probe,fixture_type,visible_hint,stress_level
-0.663313,0.774727,-0.386590,-0.109439,0.039259,0.078846,-0.007166,1.210123,0.023696,0.533871,0.879088,0.036216,0,1002,hidden_clamp_hinge,hidden_clamp_hinge_0_1002_clamp,4,clamp,unknown,0.00
-0.724106,-0.090102,0.111434,-0.269965,0.043314,0.003200,0.001705,1.339807,0.133313,0.018089,0.870150,-0.096691,0,1002,hidden_clamp_hinge,hidden_clamp_hinge_0_1002_clamp,5,clamp,unknown,0.00
-0.763563,-0.550840,0.220613,-0.238262,0.030106,0.018858,0.005064,1.358039,0.056888,0.001337,0.866097,-0.352786,0,1002,hidden_clamp_hinge,hidden_clamp_hinge_0_1002_clamp,6,clamp,unknown,0.00
-0.221644,-0.818116,0.410946,-0.057824,0.001794,0.007226,-0.012733,1.291197,0.157855,0.008067,0.874323,-0.600298,0,1002,hidden_clamp_hinge,hidden_clamp_hinge_0_1002_clamp,7,clamp,unknown,0.00
0.346722,-1.092359,0.413598,0.048701,0.020120,-0.039356,-0.011322,1.329027,0.060696,0.011552,0.874395,-0.929576,0,1002,hidden_clamp_hinge,hidden_clamp_hinge_0_1002_clamp,8,clamp,unknown,0.00
0.760945,-0.754959,0.416478,0.036187,-0.036795,-0.064092,-0.002707,1.340159,0.041423,0.000000,0.890028,-0.762201,0,1002,hidden_clamp_hinge,hidden_clamp_hinge_0_1002_clamp,9,clamp,unknown,0.00
1.064429,0.118681,0.004100,0.279987,0.028493,0.023395,-0.033108,1.038350,0.055839,0.000000,0.003041,-0.341381,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,0,hinge,unknown,0.00
0.747157,0.638100,-0.216446,0.239955,0.043284,0.046345,-0.032449,0.849728,0.062429,0.000000,0.008833,-0.558994,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,1,hinge,unknown,0.00
0.463692,1.010779,-0.196756,0.247375,0.041566,0.002824,-0.043832,0.685319,0.068352,0.007573,0.000000,-0.697132,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,2,hinge,unknown,0.00
-0.302732,0.780617,-0.332741,-0.170858,-0.026330,0.029557,-0.027991,0.710507,0.079652,0.016504,0.000000,-0.608460,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,3,hinge,unknown,0.00
-0.619985,0.526809,-0.346889,-0.157858,-0.049127,-0.005177,-0.040987,0.836645,0.040359,0.001663,0.010883,-0.481534,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,4,hinge,unknown,0.00
-1.078848,0.019757,-0.017545,-0.279756,0.018553,0.082179,-0.052096,1.037999,0.197050,0.006274,0.000000,-0.310942,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,5,hinge,unknown,0.00
-0.599330,-0.443242,0.359911,-0.144320,-0.039886,-0.017933,0.001214,0.854691,0.187268,0.000000,0.010046,-0.078299,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,6,hinge,unknown,0.00
-0.374057,-0.690587,0.395884,-0.093513,0.044554,-0.019904,-0.012878,0.946394,0.107784,0.004528,0.003400,-0.046391,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,7,hinge,unknown,0.00
0.350880,-1.024567,0.402753,0.079416,-0.031064,-0.066694,0.005889,1.059584,0.078280,0.000000,0.000000,-0.050762,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,8,hinge,unknown,0.00
0.706679,-0.426676,0.337385,0.166762,-0.035308,-0.010336,0.005510,0.972878,0.091901,0.000000,0.006820,-0.098830,0,1003,hidden_clamp_hinge,hidden_clamp_hinge_0_1003_hinge,9,hinge,unknown,0.00
0.725784,-0.097793,0.138098,0.264431,0.067697,-0.027701,-0.001639,0.182963,0.196197,0.000000,0.005562,-0.033971,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,0,free,clamp,0.00
0.929500,0.647371,-0.356847,0.147664,0.103691,0.012782,-0.024461,0.189574,0.333251,0.007053,0.000000,-0.357691,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,1,free,clamp,0.00
0.222289,0.801541,-0.400388,-0.084563,0.084640,0.122164,-0.028787,0.238640,0.163670,0.010197,0.000000,-0.474549,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,2,free,clamp,0.00
-0.256931,0.703868,-0.412170,-0.053815,-0.018851,0.075219,-0.033895,0.239352,0.200665,0.000000,0.009815,-0.545677,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,3,free,clamp,0.00
-0.608389,0.472714,0.021942,-0.279618,-0.056780,0.061218,-0.002733,0.214891,0.129522,0.004328,0.000000,-0.409166,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,4,free,clamp,0.00
-0.986292,-0.069500,0.262701,-0.218468,-0.104962,0.016895,-0.019356,0.259391,0.244580,0.000000,0.001191,-0.411974,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,5,free,clamp,0.00
-0.766695,-0.534247,0.418979,0.019511,-0.056332,-0.026007,-0.033068,0.249522,0.170559,0.000000,0.006943,-0.217531,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,6,free,clamp,0.00
-0.253338,-1.088775,0.385476,-0.111172,-0.014340,-0.088618,-0.005963,0.181544,0.266698,0.007538,0.002661,-0.203943,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,7,free,clamp,0.00
0.245530,-0.973491,0.388952,0.105654,0.025754,-0.122705,0.003826,0.243011,0.101625,0.012641,0.000857,-0.092186,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,8,free,clamp,0.00
0.995129,-0.628815,0.194578,0.248139,0.117501,-0.098318,-0.015190,0.242251,0.157002,0.007074,0.002531,-0.000370,0,1004,hidden_clamp_hinge,hidden_clamp_hinge_0_1004_free,9,free,clamp,0.00
0.909145,0.163418,0.120308,0.268267,0.052447,0.030460,-0.011314,1.137336,0.044369,0.004043,0.735154,-0.225761,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,0,clamp,unknown,0.00
0.999192,0.559785,-0.379350,0.120173,-0.000942,-0.005329,-0.013238,1.180656,0.162873,0.000000,0.755081,-0.470974,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,1,clamp,unknown,0.00
0.211072,1.006875,-0.417250,-0.031989,-0.011050,0.070928,0.003046,1.150261,0.207994,0.000000,0.741564,-0.762538,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,2,clamp,unknown,0.00
-0.294253,1.079447,-0.414584,-0.044820,-0.027056,0.014173,-0.013411,1.179874,0.082659,0.000000,0.731167,-0.867858,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,3,clamp,unknown,0.00
-0.639673,0.392729,-0.213057,-0.241299,0.003569,-0.001797,-0.000863,1.137006,0.000000,0.000000,0.729929,-0.419727,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,4,clamp,unknown,0.00
-0.770280,0.108160,0.205457,-0.244211,-0.018259,0.016005,0.007832,1.139991,0.085645,0.063694,0.727357,-0.253376,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,5,clamp,unknown,0.00
-0.595856,-0.420901,0.094090,-0.272883,0.001628,-0.026980,-0.009935,1.123987,0.077072,0.532965,0.734712,-0.088234,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,6,clamp,unknown,0.00
-0.388228,-0.904083,0.419596,0.012278,0.023780,0.001622,-0.012958,1.053933,0.068270,0.922682,0.751433,-0.073583,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,7,clamp,unknown,0.00
0.294379,-1.031235,0.419780,-0.009054,-0.050695,0.002956,0.000324,0.988806,0.167272,0.899501,0.750833,-0.040428,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,8,clamp,unknown,0.00
0.884695,-0.685158,0.185342,0.251262,0.042070,-0.004088,-0.005722,1.105361,0.129587,0.330555,0.738137,-0.046860,0,1005,hidden_clamp_hinge,hidden_clamp_hinge_0_1005_clamp,9,clamp,unknown,0.00
1.096280,0.166895,0.047743,0.278185,0.028206,0.008615,-0.029156,0.918014,0.016053,0.002142,0.000000,-0.406058,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,0,hinge,unknown,0.00
0.639518,0.561423,-0.236922,0.231198,0.035915,0.074358,-0.053848,0.795869,0.155886,0.003206,0.003812,-0.520832,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,1,hinge,unknown,0.00
0.216767,0.803883,-0.336994,0.167113,0.038500,0.018608,-0.040561,0.601961,0.095166,0.008379,0.013079,-0.621628,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,2,hinge,unknown,0.00
-0.351718,0.885813,-0.206635,-0.243769,-0.033517,0.014492,-0.052835,0.628774,0.032028,0.015807,0.000000,-0.590745,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,3,hinge,unknown,0.00
-1.033903,0.549293,-0.297204,-0.197844,-0.045287,0.058076,-0.048980,1.043744,0.141313,0.007178,0.001138,-0.533494,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,4,hinge,unknown,0.00
-0.755895,0.094951,0.008647,-0.279941,-0.065557,0.042582,-0.024507,0.907286,0.143216,0.000516,0.012754,-0.215399,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,5,hinge,unknown,0.00
-0.915896,-0.637798,0.387287,-0.108339,0.007640,0.002159,-0.001295,0.856418,0.125730,0.000000,0.001987,-0.065746,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,6,hinge,unknown,0.00
-0.330781,-1.130522,0.401952,-0.081198,0.039244,0.028553,0.022366,1.027601,0.041182,0.000000,0.000000,-0.037906,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,7,hinge,unknown,0.00
0.337640,-0.711553,0.305078,0.192443,-0.028473,0.001946,-0.002432,1.036281,0.131506,0.000000,0.000000,-0.025721,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,8,hinge,unknown,0.00
0.538351,-0.536975,0.326332,0.176267,-0.003278,-0.018934,-0.001517,0.925026,0.081274,0.019812,0.000000,-0.088486,0,1006,hidden_clamp_hinge,hidden_clamp_hinge_0_1006_hinge,9,hinge,unknown,0.00
0.763713,-0.114946,0.099250,0.272070,0.082729,-0.025695,-0.012542,0.249264,0.210127,0.000000,0.000000,-0.274138,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,0,free,free,0.00
0.904374,0.678711,-0.318927,0.182191,0.091147,0.113299,-0.011520,0.234408,0.217596,0.000000,0.000000,-0.355512,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,1,free,free,0.00
0.162019,0.717086,-0.411508,-0.056019,0.030996,0.099419,-0.006712,0.233681,0.285004,0.009464,0.000000,-0.215058,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,2,free,free,0.00
-0.451319,1.023878,-0.250357,-0.224817,-0.028034,0.081323,-0.010839,0.228229,0.139413,0.000153,0.002865,-0.218824,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,3,free,free,0.00
-0.898525,0.560065,-0.242915,-0.228417,-0.125640,0.024795,-0.005669,0.186323,0.208003,0.000000,0.000000,-0.229310,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,4,free,free,0.00
-1.006729,0.129371,-0.232466,-0.233199,-0.079056,0.023153,-0.007619,0.216691,0.203957,0.030780,0.000000,-0.194880,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,5,free,free,0.00
-0.919838,-0.543383,0.162818,-0.258104,-0.111908,-0.069606,-0.019696,0.229443,0.256691,0.010795,0.000000,-0.335672,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,6,free,free,0.00
0.006932,-1.047936,0.213416,0.241158,-0.046858,-0.116666,-0.014970,0.190287,0.154312,0.021818,0.000000,-0.342453,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,7,free,free,0.00
0.357919,-0.860187,0.300006,0.195955,0.063464,-0.085620,-0.002799,0.221511,0.208431,0.000000,0.000000,-0.443782,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,8,free,free,0.00
0.616981,-0.384563,0.111781,0.269901,0.061581,-0.070502,-0.015292,0.182268,0.185176,0.000000,0.000000,-0.286399,0,1007,hidden_clamp_hinge,hidden_clamp_hinge_0_1007_free,9,free,free,0.00
0.925586,0.075331,-0.302859,0.193994,-0.016505,-0.020801,-0.022742,1.358493,0.000000,0.010621,0.919401,-0.012738,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,0,clamp,hinge,0.00
0.747351,0.540826,-0.072461,0.275801,0.079567,-0.015847,0.005029,1.397605,0.080406,0.123334,0.924601,0.080609,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,1,clamp,hinge,0.00
0.211207,0.766685,-0.393269,0.098295,0.054076,0.014740,-0.000341,1.257120,0.000000,0.582467,0.929049,-0.009184,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,2,clamp,hinge,0.00
-0.246893,0.819999,-0.418500,-0.023641,-0.052952,-0.057243,-0.013632,1.242011,0.097841,0.837604,0.934202,-0.097157,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,3,clamp,hinge,0.00
-0.581539,0.446657,-0.133564,-0.265464,0.046335,-0.000979,0.002861,1.260136,0.138714,0.553782,0.924936,-0.155346,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,4,clamp,hinge,0.00
-0.808130,0.026345,-0.192260,-0.248941,-0.009805,0.122061,-0.001856,1.379411,0.055566,0.166216,0.934611,-0.338650,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,5,clamp,hinge,0.00
-0.991633,-0.593280,0.240536,-0.229533,0.011914,0.014047,0.000361,1.337709,0.095442,0.021145,0.929971,-0.758011,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,6,clamp,hinge,0.00
-0.313067,-0.880848,0.413875,-0.047643,0.026668,-0.008408,-0.002909,1.365708,0.071278,0.000000,0.919726,-0.751551,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,7,clamp,hinge,0.00
0.387283,-1.068832,0.419255,0.016671,-0.026701,0.014326,-0.010008,1.382249,0.140061,0.000000,0.909488,-0.771349,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,8,clamp,hinge,0.00
0.915979,-0.633737,0.125682,0.267170,-0.003104,0.000889,0.000312,1.382377,0.051066,0.000000,0.917562,-0.391687,0,1008,hidden_clamp_hinge,hidden_clamp_hinge_0_1008_clamp,9,clamp,hinge,0.00
1.021364,0.034157,0.088419,0.273725,0.018808,0.026908,-0.022132,0.983870,0.083376,0.004778,0.000000,-0.254306,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,0,hinge,hinge,0.00
0.733671,0.490249,-0.349707,0.155070,0.038284,0.024465,-0.030735,0.913547,0.169084,0.000000,0.001521,-0.446205,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,1,hinge,hinge,0.00
0.175585,0.700544,-0.345886,0.158833,-0.007907,0.037460,-0.050465,0.584111,0.135608,0.025432,0.000000,-0.530348,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,2,hinge,hinge,0.00
-0.392502,0.746497,-0.415704,0.039944,0.002269,0.050696,-0.019780,0.814007,0.108365,0.000000,0.000000,-0.591850,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,3,hinge,hinge,0.00
-0.657077,0.559325,-0.263351,-0.218120,-0.008454,0.036427,-0.052389,0.839112,0.026758,0.019401,0.000000,-0.525826,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,4,hinge,hinge,0.00
-0.754198,0.012917,-0.080317,-0.274833,-0.021519,0.021824,-0.012200,0.885425,0.048316,0.000000,0.003881,-0.239236,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,5,hinge,hinge,0.00
-0.928336,-0.704594,0.023962,-0.279544,0.028124,-0.010985,-0.012512,1.244070,0.099745,0.006462,0.000000,-0.040666,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,6,hinge,hinge,0.00
-0.422561,-1.030569,0.377053,0.123344,0.011063,0.027238,0.011261,1.099248,0.074773,0.009247,0.000000,0.040584,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,7,hinge,hinge,0.00
0.163019,-1.000349,0.419957,0.003992,-0.056947,0.022197,0.007520,0.953888,0.044708,0.025092,0.000000,-0.035000,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,8,hinge,hinge,0.00
0.856541,-0.725653,0.267408,0.215915,0.011660,0.013503,0.014365,1.108860,0.089471,0.000000,0.004401,-0.073695,0,1009,hidden_clamp_hinge,hidden_clamp_hinge_0_1009_hinge,9,hinge,hinge,0.00
1.058041,0.092997,0.028735,0.279344,0.118299,-0.017041,-0.014734,0.234432,0.180156,0.000423,0.003497,-0.484029,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,0,free,clamp,0.00
0.588710,0.448663,-0.118916,0.268543,0.091761,0.009603,0.008190,0.245600,0.254738,0.007459,0.000000,-0.193046,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,1,free,clamp,0.00
0.315779,1.067851,-0.381096,-0.117692,0.003780,0.093651,0.003971,0.220052,0.197186,0.000000,0.027416,-0.099922,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,2,free,clamp,0.00
-0.475842,0.982242,-0.241540,-0.229064,-0.059379,0.064869,0.000988,0.229400,0.156395,0.000000,0.012049,0.061592,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,3,free,clamp,0.00
-0.767229,0.473428,0.046330,-0.278291,-0.061503,-0.000004,-0.024631,0.218195,0.235610,0.000000,0.000000,0.117027,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,4,free,clamp,0.00
-1.094586,0.028870,-0.108851,-0.270433,-0.139304,-0.025799,-0.022495,0.277768,0.223557,0.000000,0.000000,-0.062095,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,5,free,clamp,0.00
-0.772903,-0.485777,0.251595,-0.224202,-0.101330,-0.040764,0.005640,0.188610,0.301180,0.018742,0.017595,-0.287207,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,6,free,clamp,0.00
-0.306049,-0.801958,0.408170,0.065988,0.005800,-0.072820,-0.029677,0.178200,0.183433,0.009635,0.000000,-0.495459,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,7,free,clamp,0.00
0.259114,-0.719638,0.401494,0.082198,0.033847,-0.073458,-0.026705,0.224557,0.170207,0.000000,0.024966,-0.590390,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,8,free,clamp,0.00
0.689694,-0.409898,0.257012,0.221455,0.051956,-0.048612,-0.025344,0.222623,0.236200,0.005296,0.009417,-0.530574,0,2000,slot_axis_shift,slot_axis_shift_0_2000_free,9,free,clamp,0.00
1.051616,0.086733,-0.069201,0.276173,0.135562,0.032174,-0.007478,0.354628,0.212607,0.008480,0.000000,-0.503484,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,0,slot,tether,0.00
0.916422,0.544093,-0.220324,0.238381,0.102663,0.012490,-0.016137,0.614448,0.068636,0.000000,0.005355,-0.654301,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,1,slot,tether,0.00
0.337874,1.080897,-0.380089,0.119131,0.081784,0.046279,0.006356,1.716783,0.151582,0.005711,0.005899,-0.822235,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,2,slot,tether,0.00
-0.319890,1.116916,-0.300392,-0.195692,-0.023399,-0.013837,-0.014442,1.711133,0.204264,0.000000,0.000000,-0.665864,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,3,slot,tether,0.00
-0.828595,0.519045,-0.017110,-0.279768,-0.139802,-0.016722,0.003657,0.665449,0.122776,0.000000,0.000000,-0.247471,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,4,slot,tether,0.00
-1.066577,-0.113346,-0.332133,-0.171384,-0.115348,0.032989,0.010179,0.399670,0.054653,0.017766,0.006350,0.072193,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,5,slot,tether,0.00
-0.892751,-0.648494,0.153656,-0.260589,-0.045374,-0.018300,-0.007812,0.733691,0.076113,0.000000,0.017508,0.009786,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,6,slot,tether,0.00
-0.327542,-0.715183,0.273119,-0.212714,-0.015324,0.024924,-0.005999,1.265721,0.149361,0.000000,0.000000,-0.001438,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,7,slot,tether,0.00
0.341135,-0.798245,-0.116378,0.269036,0.047741,-0.013984,-0.006651,1.345846,0.079892,0.021507,0.000000,0.173011,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,8,slot,tether,0.00
0.707720,-0.618017,0.361077,0.143021,0.093869,0.040931,0.015752,0.830898,0.252225,0.000000,0.008952,-0.268048,0,2001,slot_axis_shift,slot_axis_shift_0_2001_slot,9,slot,tether,0.00
1.158451,0.004446,0.268733,0.215182,0.032125,-0.012510,-0.023068,0.739837,0.066613,0.003589,0.009072,-0.434786,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,0,hinge,unknown,0.00
0.870647,0.534306,-0.009427,0.279929,0.031497,0.110287,-0.035697,0.713553,0.093997,0.002131,0.008394,-0.590842,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,1,hinge,unknown,0.00
0.366838,1.081878,-0.358543,0.145826,0.097680,0.059680,-0.079759,0.651026,0.096403,0.011884,0.024793,-0.911095,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,2,hinge,unknown,0.00
-0.192990,0.785018,-0.198643,0.246704,-0.014688,0.014002,-0.039040,0.855854,0.079744,0.017056,0.000000,-0.375812,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,3,hinge,unknown,0.00
-0.761570,0.633659,-0.046533,-0.278276,-0.028583,0.024367,-0.016954,0.920290,0.081981,0.000000,0.011982,-0.360575,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,4,hinge,unknown,0.00
-0.796671,-0.039226,0.122623,-0.267801,0.003278,0.007691,-0.008656,1.049503,0.197661,0.000000,0.006472,-0.076019,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,5,hinge,unknown,0.00
-0.819455,-0.634005,0.351637,0.153118,0.026545,-0.016728,0.033601,0.875329,0.138489,0.015219,0.000000,0.274328,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,6,hinge,unknown,0.00
-0.225754,-0.747806,0.324786,-0.177531,0.015993,-0.036684,-0.018033,0.793556,0.144001,0.000000,0.000000,0.037265,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,7,hinge,unknown,0.00
0.289380,-1.032625,0.412977,-0.050990,-0.023021,-0.000377,0.000623,1.042770,0.162112,0.006694,0.000000,-0.065514,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,8,hinge,unknown,0.00
0.883372,-0.729282,0.417706,-0.029227,-0.005957,-0.029755,-0.025103,0.870482,0.094855,0.000000,0.019887,-0.142761,0,2002,slot_axis_shift,slot_axis_shift_0_2002_hinge,9,hinge,unknown,0.00
0.948747,0.037790,-0.198054,0.246914,0.095100,0.006926,-0.021485,0.233837,0.235488,0.027960,0.004291,-0.438829,0,2003,slot_axis_shift,slot_axis_shift_0_2003_free,0,free,free,0.00
0.605222,0.445633,-0.116771,0.268961,0.081649,0.067127,-0.008176,0.240739,0.235035,0.000000,0.000000,-0.448150,0,2003,slot_axis_shift,slot_axis_shift_0_2003_free,1,free,free,0.00
0.026750,0.742707,-0.414581,-0.044832,-0.037259,0.086928,-0.025466,0.201087,0.144548,0.005038,0.000000,-0.501599,0,2003,slot_axis_shift,slot_axis_shift_0_2003_free,2,free,free,0.00
-0.309910,0.832486,-0.295473,-0.198993,-0.000314,0.087933,-0.006149,0.195716,0.256811,0.026110,0.000000,-0.458939,0,2003,slot_axis_shift,slot_axis_shift_0_2003_free,3,free,free,0.00
-1.072128,0.318294,-0.162162,-0.258288,-0.088108,0.053992,-0.010886,0.194701,0.241156,0.000000,0.000000,-0.197974,0,2003,slot_axis_shift,slot_axis_shift_0_2003_free,4,free,free,0.00
